VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2023-05-12 04:24:38,2023-05-12 04:31:38,6,16.05,-73.710952,40.668279,1,Y,-74.016103,40.754255,1,18.46,4.16,0.5,15.85,2.17,0.3,41.44
2,2023-10-11 03:32:19,2023-10-11 03:47:19,3,31.18,-73.783491,40.859165,5,N,-73.701498,40.55095,4,53.32,2.42,0.5,2.82,5.44,0.3,64.8
1,2023-12-03 06:04:07,2023-12-03 06:52:07,6,30.15,-74.265657,40.704128,5,N,-73.99787,40.771426,1,29.14,3.49,0.5,0.95,5.26,0.3,39.64
1,2023-10-03 23:07:42,2023-10-03 23:57:42,1,27.91,-73.947071,40.583342,3,N,-74.27252,40.709739,4,15.24,1.05,0.5,2.36,5.7,0.3,25.15
1,2023-02-10 13:51:17,2023-02-10 13:57:17,1,45.04,-74.211552,40.856073,2,N,-73.988462,40.883448,2,42.59,4.69,0.5,2.18,7.46,0.3,57.72
2,2023-08-05 05:55:21,2023-08-05 06:45:21,6,40.62,-73.749546,40.777146,6,N,-74.0021,40.715471,1,74.05,0.57,0.5,6.48,0.9,0.3,82.8
2,2023-03-12 18:27:33,2023-03-12 18:39:33,3,40.85,-74.176094,40.889818,3,Y,-73.973085,40.856255,2,8.69,2.61,0.5,14.38,6.07,0.3,32.55
2,2023-04-30 17:19:30,2023-04-30 17:53:30,1,48.49,-74.088446,40.523943,3,N,-73.742963,40.618835,4,58.68,2.49,0.5,9.5,6.84,0.3,78.31
1,2023-03-21 23:36:22,2023-03-21 23:50:22,4,8.23,-73.865651,40.753064,2,Y,-74.278699,40.71291,3,43.87,3.73,0.5,4.99,5.78,0.3,59.17
1,2023-11-25 10:53:17,2023-11-25 11:20:17,5,4.27,-73.895728,40.785501,1,Y,-73.814632,40.884594,3,7.03,0.94,0.5,16.41,4.38,0.3,29.56
2,2023-06-30 18:12:13,2023-06-30 18:27:13,1,49.76,-74.162683,40.543043,1,N,-73.73484,40.694704,2,43.52,4.08,0.5,9.89,0.06,0.3,58.35
1,2023-05-05 15:18:26,2023-05-05 16:01:26,6,14.22,-74.134559,40.563482,5,Y,-73.787247,40.564441,3,65.11,2.52,0.5,17.11,9.95,0.3,95.49
2,2023-06-27 11:50:53,2023-06-27 12:42:53,5,1.67,-74.203684,40.532415,2,N,-73.86531,40.819292,1,16.35,3.16,0.5,17.61,1.52,0.3,39.44
2,2023-11-04 03:02:24,2023-11-04 03:14:24,4,9.16,-73.709053,40.840714,1,Y,-73.917539,40.616496,3,43.75,0.43,0.5,15.11,2.72,0.3,62.81
2,2023-12-16 20:07:34,2023-12-16 20:42:34,4,8.18,-74.046846,40.745819,3,Y,-73.873186,40.629907,1,25.93,1.9,0.5,1.66,3.32,0.3,33.61
1,2023-06-25 11:43:00,2023-06-25 12:03:00,1,11.7,-74.121636,40.739791,2,Y,-73.895327,40.831098,4,74.87,4.26,0.5,16.05,3.06,0.3,99.04
1,2023-10-20 20:51:13,2023-10-20 21:32:13,4,17.52,-73.727011,40.628725,1,Y,-74.274699,40.644582,3,73.0,4.28,0.5,9.22,7.1,0.3,94.4
2,2023-09-19 19:32:46,2023-09-19 20:24:46,1,21.95,-74.216916,40.862014,2,Y,-73.951118,40.892287,2,11.52,3.7,0.5,14.12,3.76,0.3,33.9
1,2023-10-12 07:29:54,2023-10-12 07:38:54,2,40.41,-73.892506,40.831349,6,N,-73.792685,40.878047,3,73.39,3.53,0.5,6.97,9.55,0.3,94.24
1,2023-05-28 08:27:37,2023-05-28 09:00:37,5,46.25,-74.272587,40.61174,4,Y,-74.142698,40.69287,4,91.18,4.76,0.5,15.05,5.22,0.3,117.01
1,2023-10-15 01:27:25,2023-10-15 01:49:25,6,32.95,-74.071499,40.524197,3,N,-73.813254,40.526191,4,81.53,3.41,0.5,4.02,2.17,0.3,91.93
2,2023-05-15 13:35:22,2023-05-15 14:34:22,6,46.07,-74.27114,40.705715,1,Y,-73.807856,40.696576,3,45.79,3.61,0.5,18.28,9.94,0.3,78.42
2,2023-02-01 09:11:20,2023-02-01 09:16:20,4,34.99,-74.204497,40.753188,2,N,-74.14109,40.616272,3,74.17,2.37,0.5,5.05,9.6,0.3,91.99
1,2023-04-24 06:36:13,2023-04-24 06:59:13,2,12.33,-73.733473,40.59972,2,Y,-74.250119,40.584802,2,48.15,0.87,0.5,15.53,6.43,0.3,71.78
1,2023-08-23 07:02:06,2023-08-23 07:34:06,1,21.03,-74.092798,40.887585,1,N,-74.094177,40.724609,4,15.52,1.83,0.5,10.02,2.52,0.3,30.69
1,2023-12-11 20:16:37,2023-12-11 21:00:37,4,48.16,-73.700788,40.627749,4,Y,-73.744953,40.528456,1,96.7,0.28,0.5,8.29,3.42,0.3,109.49
2,2023-10-23 07:01:48,2023-10-23 07:32:48,3,13.71,-74.043106,40.659208,3,Y,-73.993796,40.542854,1,25.8,3.92,0.5,18.29,0.79,0.3,49.6
2,2023-08-26 14:00:40,2023-08-26 14:21:40,1,37.21,-74.068631,40.703484,4,N,-73.809581,40.58941,1,56.83,1.21,0.5,12.27,3.08,0.3,74.19
2,2023-11-29 15:19:56,2023-11-29 15:48:56,3,36.86,-74.268761,40.538504,4,N,-74.11213,40.893411,3,57.99,0.49,0.5,1.45,5.61,0.3,66.34
1,2023-07-30 02:32:17,2023-07-30 03:12:17,6,17.94,-73.781012,40.711655,2,N,-74.062286,40.510244,4,82.55,2.88,0.5,10.75,3.23,0.3,100.21
1,2023-11-20 22:21:40,2023-11-20 23:01:40,1,19.9,-74.134486,40.776898,4,Y,-74.250149,40.656455,3,32.86,2.33,0.5,19.87,0.5,0.3,56.36
1,2023-06-11 02:44:27,2023-06-11 03:23:27,3,36.31,-73.870864,40.667001,1,Y,-73.818431,40.725432,4,18.22,3.74,0.5,15.17,7.71,0.3,45.64
1,2023-08-11 20:05:21,2023-08-11 20:33:21,1,41.06,-73.940043,40.817151,4,N,-74.132382,40.821165,3,29.76,0.85,0.5,7.94,3.9,0.3,43.25
1,2023-10-16 04:07:44,2023-10-16 04:30:44,1,38.48,-74.120689,40.579738,3,Y,-73.849348,40.537602,4,15.97,0.86,0.5,15.23,8.26,0.3,41.12
2,2023-08-11 03:13:56,2023-08-11 04:04:56,5,29.63,-73.799411,40.844005,3,Y,-74.058358,40.722081,3,49.57,1.42,0.5,16.15,6.87,0.3,74.81
1,2023-06-13 07:19:18,2023-06-13 08:06:18,6,45.95,-74.202229,40.6228,5,N,-73.714461,40.778836,3,18.74,0.98,0.5,9.62,7.57,0.3,37.71
1,2023-08-05 11:21:19,2023-08-05 12:01:19,5,25.39,-74.088278,40.634926,3,Y,-73.824677,40.79938,2,5.98,1.26,0.5,11.22,7.09,0.3,26.35
1,2023-09-23 02:41:29,2023-09-23 03:30:29,3,1.42,-73.798772,40.738719,6,N,-73.884123,40.507617,4,66.37,0.89,0.5,13.87,2.87,0.3,84.8
1,2023-09-26 09:51:37,2023-09-26 10:23:37,2,27.29,-74.194501,40.729128,6,N,-73.776962,40.668772,1,83.8,0.25,0.5,5.14,0.4,0.3,90.39
1,2023-05-11 05:12:15,2023-05-11 05:31:15,6,3.36,-73.933105,40.761336,6,N,-74.04107,40.506651,2,93.24,4.51,0.5,18.56,1.0,0.3,118.11
2,2023-07-07 12:27:55,2023-07-07 13:21:55,4,13.51,-74.130357,40.618609,1,Y,-74.013083,40.686027,2,15.35,3.16,0.5,13.3,3.41,0.3,36.02
1,2023-10-07 08:55:54,2023-10-07 09:17:54,4,14.58,-74.290529,40.762439,4,N,-74.171332,40.594865,3,42.18,3.08,0.5,18.98,0.06,0.3,65.1
1,2023-06-19 11:27:46,2023-06-19 11:38:46,5,40.14,-74.166717,40.539473,4,Y,-73.816713,40.769344,3,66.42,4.68,0.5,12.67,6.44,0.3,91.01
2,2023-09-20 21:35:03,2023-09-20 21:56:03,4,41.06,-73.744225,40.838361,2,N,-73.847836,40.711646,3,84.65,1.59,0.5,15.41,9.92,0.3,112.37
1,2023-12-26 04:20:22,2023-12-26 04:40:22,5,21.55,-73.829411,40.723715,6,N,-73.89614,40.807409,3,74.25,3.36,0.5,4.34,4.49,0.3,87.24
1,2023-12-27 13:07:52,2023-12-27 13:28:52,2,30.06,-73.925079,40.744013,4,N,-74.116261,40.883004,3,73.76,3.09,0.5,2.19,8.1,0.3,87.94
2,2023-06-13 08:18:12,2023-06-13 08:58:12,6,29.3,-73.727151,40.714987,6,Y,-74.105741,40.728765,2,98.39,1.18,0.5,3.34,2.55,0.3,106.26
1,2023-05-04 13:42:25,2023-05-04 14:00:25,4,4.85,-74.126453,40.782192,4,N,-73.746985,40.877783,3,97.59,1.17,0.5,11.9,8.82,0.3,120.28
2,2023-08-15 14:35:53,2023-08-15 15:16:53,4,29.56,-73.907845,40.701393,6,N,-73.819633,40.614615,3,64.6,3.62,0.5,17.82,1.35,0.3,88.19
1,2023-09-01 04:47:12,2023-09-01 05:09:12,6,25.21,-74.135405,40.839248,6,Y,-74.291446,40.757414,2,3.0,4.58,0.5,16.02,4.04,0.3,28.44
1,2023-04-10 21:51:38,2023-04-10 22:35:38,2,22.62,-74.065599,40.796712,3,N,-74.056718,40.714936,2,32.06,2.5,0.5,0.74,0.9,0.3,37.0
1,2023-02-20 02:20:13,2023-02-20 02:33:13,6,40.59,-73.981111,40.667259,4,N,-73.839574,40.566564,1,58.13,4.59,0.5,17.96,7.96,0.3,89.44
1,2023-10-21 20:41:58,2023-10-21 21:18:58,3,48.84,-74.159519,40.567223,2,N,-73.94569,40.758708,3,83.91,1.9,0.5,5.31,2.54,0.3,94.46
1,2023-07-09 17:34:27,2023-07-09 18:26:27,1,28.88,-74.114795,40.808794,5,Y,-74.014696,40.710537,2,82.03,3.51,0.5,12.93,5.6,0.3,104.87
1,2023-03-08 06:03:33,2023-03-08 06:46:33,2,8.34,-74.267959,40.642624,6,Y,-73.857615,40.634449,2,83.02,2.58,0.5,0.39,0.81,0.3,87.6
1,2023-10-24 23:05:34,2023-10-25 00:03:34,5,37.73,-73.724702,40.627972,1,N,-74.186918,40.805255,3,79.25,0.57,0.5,16.22,6.67,0.3,103.51
1,2023-03-25 12:00:52,2023-03-25 12:35:52,4,23.1,-73.734707,40.510527,2,Y,-73.746343,40.849924,3,73.85,1.12,0.5,9.38,5.49,0.3,90.64
2,2023-11-30 02:35:57,2023-11-30 03:19:57,5,44.69,-74.182546,40.831405,2,N,-73.971153,40.829941,3,45.01,3.73,0.5,19.1,9.46,0.3,78.1
2,2023-02-23 03:18:39,2023-02-23 04:13:39,2,23.02,-74.139824,40.686846,5,Y,-74.084796,40.607005,2,33.02,0.85,0.5,7.24,9.72,0.3,51.63
1,2023-09-08 10:19:20,2023-09-08 10:34:20,6,42.85,-73.712846,40.737747,2,Y,-73.730361,40.716565,4,31.67,0.31,0.5,11.1,6.65,0.3,50.53
2,2023-05-13 00:04:48,2023-05-13 00:27:48,3,26.83,-74.22527,40.554103,1,N,-73.948058,40.803337,4,15.66,3.59,0.5,13.06,1.11,0.3,34.22
1,2023-05-07 17:18:39,2023-05-07 17:55:39,3,27.13,-73.754378,40.757712,4,Y,-73.920169,40.657338,3,94.97,0.73,0.5,2.55,4.05,0.3,103.1
1,2023-07-24 13:54:10,2023-07-24 14:39:10,6,4.18,-74.272087,40.633954,4,N,-74.171599,40.675415,1,93.07,0.65,0.5,14.29,2.72,0.3,111.53
1,2023-10-19 11:31:03,2023-10-19 11:40:03,3,25.45,-74.205663,40.563836,6,N,-73.83253,40.505563,2,42.66,1.03,0.5,19.96,7.69,0.3,72.14
2,2023-03-25 04:53:30,2023-03-25 05:48:30,2,35.06,-73.817807,40.74624,4,N,-74.221823,40.626471,1,49.14,2.85,0.5,19.01,3.6,0.3,75.4
2,2023-10-28 17:19:58,2023-10-28 17:24:58,1,18.06,-74.27497,40.760723,2,Y,-74.286305,40.819124,3,58.58,0.31,0.5,13.85,1.11,0.3,74.65
2,2023-04-19 10:42:43,2023-04-19 11:10:43,1,30.9,-73.981349,40.815585,3,N,-74.162325,40.655818,2,32.9,0.48,0.5,17.11,3.7,0.3,54.99
2,2023-04-24 04:35:35,2023-04-24 05:35:35,4,23.18,-74.276267,40.886024,3,N,-74.14607,40.795621,3,16.92,0.93,0.5,0.08,3.45,0.3,22.18
1,2023-10-28 04:07:11,2023-10-28 04:17:11,1,21.08,-74.171002,40.568402,1,N,-73.711743,40.604428,1,52.63,3.59,0.5,4.99,2.88,0.3,64.89
1,2023-12-12 00:33:41,2023-12-12 00:42:41,5,8.65,-73.766817,40.819209,1,N,-73.784421,40.683398,4,64.97,3.46,0.5,12.8,4.16,0.3,86.19
2,2023-02-18 20:31:43,2023-02-18 20:59:43,3,30.63,-74.278119,40.538775,3,Y,-74.191581,40.747413,1,18.18,0.68,0.5,19.06,4.09,0.3,42.81
2,2023-01-18 03:47:59,2023-01-18 04:17:59,4,17.71,-74.166906,40.870856,6,N,-73.905679,40.821125,3,31.94,3.51,0.5,11.18,8.88,0.3,56.31
2,2023-05-17 15:15:02,2023-05-17 16:08:02,1,33.51,-73.803828,40.751331,3,N,-74.131282,40.696742,2,98.14,3.34,0.5,5.32,2.89,0.3,110.49
1,2023-02-15 20:52:23,2023-02-15 21:46:23,5,12.77,-73.916984,40.513567,6,Y,-73.761093,40.852056,3,60.79,3.18,0.5,19.32,2.98,0.3,87.07
1,2023-09-23 20:43:49,2023-09-23 21:01:49,6,41.37,-74.212698,40.764703,6,Y,-74.214191,40.632678,1,61.72,2.25,0.5,18.91,9.89,0.3,93.57
2,2023-04-27 15:39:37,2023-04-27 16:07:37,2,5.54,-73.859425,40.63795,6,Y,-73.735972,40.784636,2,35.31,0.26,0.5,18.24,2.62,0.3,57.23
1,2023-05-22 06:12:23,2023-05-22 06:57:23,2,4.26,-74.292826,40.632307,6,N,-74.050099,40.817522,3,78.21,4.59,0.5,9.15,9.44,0.3,102.19
2,2023-08-28 21:17:02,2023-08-28 21:40:02,2,47.05,-74.099635,40.628014,5,Y,-73.82394,40.723144,2,33.38,2.3,0.5,8.51,8.78,0.3,53.77
2,2023-04-08 12:28:17,2023-04-08 12:36:17,2,10.35,-73.846597,40.754164,3,Y,-74.08547,40.681848,4,97.41,3.62,0.5,12.0,1.5,0.3,115.33
1,2023-11-20 05:40:46,2023-11-20 06:19:46,1,1.93,-74.227496,40.565499,2,N,-74.161057,40.85857,4,81.48,3.43,0.5,13.12,7.22,0.3,106.05
2,2023-09-18 15:30:19,2023-09-18 15:41:19,1,26.09,-74.087461,40.836076,4,N,-73.800936,40.889723,3,27.02,1.68,0.5,11.39,0.23,0.3,41.12
1,2023-06-12 22:31:01,2023-06-12 22:56:01,3,12.15,-73.771647,40.627542,5,N,-73.875273,40.89351,2,64.33,1.33,0.5,5.21,0.26,0.3,71.93
2,2023-06-13 21:56:18,2023-06-13 22:37:18,6,42.46,-74.044952,40.598356,5,N,-73.850818,40.867621,1,12.26,1.76,0.5,13.55,7.74,0.3,36.11
2,2023-06-17 14:24:43,2023-06-17 15:05:43,1,30.88,-74.144793,40.620235,1,Y,-74.189116,40.702303,2,70.53,1.72,0.5,18.05,7.85,0.3,98.95
1,2023-12-29 07:10:57,2023-12-29 07:43:57,6,48.85,-74.249459,40.887393,3,Y,-74.177572,40.718023,4,69.69,2.11,0.5,7.77,0.66,0.3,81.03
1,2023-12-19 15:31:01,2023-12-19 16:11:01,5,22.29,-74.247738,40.832261,1,N,-74.260695,40.587647,1,11.15,3.27,0.5,8.53,7.9,0.3,31.65
2,2023-11-14 03:15:48,2023-11-14 03:40:48,3,4.91,-74.299164,40.710776,1,Y,-73.852592,40.532756,1,72.17,4.05,0.5,4.26,8.02,0.3,89.3
2,2023-07-14 04:24:59,2023-07-14 04:45:59,5,37.82,-73.867235,40.619773,1,N,-74.217989,40.662426,2,48.58,1.96,0.5,11.52,9.89,0.3,72.75
1,2023-06-24 14:21:26,2023-06-24 14:28:26,3,40.2,-73.861524,40.729065,2,Y,-73.840727,40.719504,3,13.44,3.88,0.5,6.42,1.16,0.3,25.7
2,2023-08-18 15:14:57,2023-08-18 15:55:57,3,23.58,-74.092929,40.597622,2,N,-74.22331,40.612841,1,11.98,2.13,0.5,14.23,6.32,0.3,35.46
2,2023-03-24 02:37:40,2023-03-24 03:28:40,3,23.68,-74.028821,40.505204,4,N,-73.718718,40.520342,2,39.93,0.58,0.5,13.08,6.49,0.3,60.88
1,2023-01-11 23:53:21,2023-01-12 00:52:21,6,28.48,-73.903347,40.534288,2,Y,-73.978366,40.644363,3,90.26,0.36,0.5,16.46,1.89,0.3,109.77
2,2023-07-16 17:16:43,2023-07-16 17:33:43,4,44.91,-73.779888,40.788779,6,N,-74.121038,40.682907,1,46.14,0.8,0.5,5.16,0.08,0.3,52.98
2,2023-09-18 04:57:14,2023-09-18 05:03:14,5,46.72,-74.153688,40.840641,4,Y,-73.934881,40.878749,3,67.23,0.73,0.5,17.02,5.01,0.3,90.79
2,2023-01-26 23:15:30,2023-01-26 23:24:30,2,29.59,-73.741229,40.634129,1,N,-73.887544,40.700099,4,54.41,2.83,0.5,14.0,6.42,0.3,78.46
1,2023-02-11 06:14:30,2023-02-11 06:27:30,1,28.08,-74.113852,40.697073,3,Y,-73.890964,40.540572,3,8.32,2.48,0.5,8.05,1.35,0.3,21.0
1,2023-06-18 05:47:44,2023-06-18 06:13:44,5,13.37,-74.045296,40.890173,3,Y,-73.786364,40.858074,1,15.51,1.44,0.5,12.36,1.55,0.3,31.66
1,2023-11-18 11:51:03,2023-11-18 12:40:03,6,11.81,-74.297541,40.703383,2,Y,-74.04814,40.53224,4,49.66,1.28,0.5,9.33,7.44,0.3,68.51
2,2023-06-03 18:16:58,2023-06-03 18:37:58,3,18.2,-74.297383,40.886393,4,Y,-74.217905,40.625195,3,30.56,2.28,0.5,1.96,7.68,0.3,43.28
2,2023-02-02 07:53:04,2023-02-02 08:14:04,2,34.83,-73.989522,40.868279,5,Y,-74.063577,40.8118,1,67.38,0.81,0.5,7.95,7.99,0.3,84.93
2,2023-05-26 15:12:57,2023-05-26 16:08:57,4,18.61,-73.910558,40.631882,4,Y,-73.882802,40.874745,4,21.27,2.59,0.5,6.64,1.47,0.3,32.77
1,2023-06-04 10:36:13,2023-06-04 11:10:13,2,48.48,-74.037731,40.735866,1,N,-73.715056,40.526924,4,25.78,4.84,0.5,0.21,7.15,0.3,38.78
1,2023-05-16 12:19:18,2023-05-16 13:13:18,2,37.72,-73.728235,40.841031,2,Y,-73.792205,40.537903,2,77.2,3.55,0.5,5.61,6.62,0.3,93.78
1,2023-12-17 20:28:59,2023-12-17 21:24:59,2,9.53,-73.951788,40.540763,3,Y,-73.965916,40.619591,2,39.15,1.19,0.5,14.07,7.2,0.3,62.41
2,2023-02-10 12:11:17,2023-02-10 12:47:17,5,41.97,-74.229253,40.832098,1,N,-73.805053,40.82471,2,53.86,4.46,0.5,14.48,1.73,0.3,75.33
2,2023-07-31 03:58:49,2023-07-31 04:05:49,1,23.75,-73.925697,40.610493,5,N,-73.861557,40.828146,1,39.27,2.07,0.5,7.48,2.58,0.3,52.2
1,2023-02-18 13:49:21,2023-02-18 14:05:21,1,45.54,-74.251152,40.589832,5,N,-74.098354,40.682177,2,11.25,3.03,0.5,11.24,8.58,0.3,34.9
1,2023-06-29 08:34:41,2023-06-29 09:29:41,5,3.65,-74.277099,40.720438,3,N,-74.204715,40.515071,4,77.14,0.94,0.5,5.06,1.27,0.3,85.21
2,2023-06-20 02:08:03,2023-06-20 02:55:03,1,19.72,-74.157674,40.815065,1,Y,-73.900551,40.699412,4,82.26,0.49,0.5,7.27,7.54,0.3,98.36
1,2023-06-27 03:25:16,2023-06-27 04:20:16,4,47.37,-73.844758,40.825178,5,N,-74.297202,40.861982,2,57.76,1.7,0.5,19.05,7.97,0.3,87.28
1,2023-10-18 14:35:30,2023-10-18 15:01:30,5,3.79,-73.904626,40.642781,3,N,-74.063848,40.886756,3,11.99,3.26,0.5,4.21,1.07,0.3,21.33
2,2023-05-07 05:56:12,2023-05-07 06:29:12,5,20.35,-74.297888,40.868135,5,Y,-74.113932,40.581368,3,10.85,0.92,0.5,7.34,8.12,0.3,28.03
1,2023-08-29 00:19:11,2023-08-29 00:35:11,2,42.54,-73.920414,40.651127,5,Y,-74.160207,40.671446,3,49.96,2.34,0.5,17.83,9.13,0.3,80.06
1,2023-03-28 05:35:52,2023-03-28 06:19:52,5,14.02,-74.214562,40.733093,4,Y,-74.241673,40.880163,2,54.21,3.56,0.5,5.2,9.07,0.3,72.84
1,2023-01-19 03:36:10,2023-01-19 03:50:10,6,8.59,-74.119821,40.630516,1,N,-74.266787,40.827526,1,78.09,2.12,0.5,3.66,7.87,0.3,92.54
1,2023-08-23 13:14:55,2023-08-23 14:07:55,1,10.68,-74.2976,40.628314,3,Y,-73.86042,40.598343,3,88.29,3.85,0.5,8.86,1.83,0.3,103.63
2,2023-06-13 12:08:18,2023-06-13 12:22:18,3,13.01,-74.225628,40.80084,1,Y,-73.73409,40.596055,2,40.51,3.25,0.5,4.68,9.09,0.3,58.33
1,2023-03-03 13:09:30,2023-03-03 13:38:30,3,28.07,-73.792032,40.558084,3,N,-73.924651,40.838206,4,92.1,0.02,0.5,6.88,2.55,0.3,102.35
2,2023-12-08 12:37:08,2023-12-08 13:37:08,5,30.16,-74.285716,40.703151,5,N,-73.772315,40.586941,3,53.66,3.65,0.5,4.41,2.69,0.3,65.21
2,2023-03-11 22:10:46,2023-03-11 23:09:46,2,44.14,-74.107202,40.514305,4,N,-73.791271,40.613704,3,77.43,3.62,0.5,7.55,0.83,0.3,90.23
1,2023-07-11 01:16:03,2023-07-11 01:35:03,4,16.96,-74.230487,40.656788,3,N,-73.965515,40.503454,2,91.12,0.21,0.5,11.17,6.74,0.3,110.04
2,2023-02-04 07:45:10,2023-02-04 07:55:10,4,25.52,-74.271522,40.767558,4,Y,-74.098169,40.747736,1,65.46,4.84,0.5,9.36,2.38,0.3,82.84
1,2023-11-12 09:14:23,2023-11-12 09:29:23,5,14.46,-74.188934,40.507565,5,Y,-74.019065,40.798983,4,66.8,3.79,0.5,13.44,3.65,0.3,88.48
2,2023-08-27 23:48:59,2023-08-28 00:28:59,3,5.83,-74.031227,40.546314,1,Y,-73.773737,40.554114,3,33.63,2.56,0.5,2.62,8.36,0.3,47.97
2,2023-04-14 00:01:56,2023-04-14 00:31:56,4,49.04,-73.762234,40.650324,5,N,-73.934013,40.837159,2,52.12,2.24,0.5,7.83,8.28,0.3,71.27
2,2023-05-01 16:59:05,2023-05-01 17:24:05,6,13.42,-73.900982,40.531315,3,N,-74.101649,40.549334,2,23.83,2.33,0.5,7.34,7.91,0.3,42.21
2,2023-02-22 17:05:08,2023-02-22 18:01:08,6,16.8,-73.768947,40.568657,3,N,-74.24623,40.556703,3,12.85,2.03,0.5,8.89,0.62,0.3,25.19
2,2023-12-12 04:36:50,2023-12-12 05:21:50,3,42.29,-73.975963,40.810105,3,Y,-74.236567,40.848727,3,87.19,2.29,0.5,1.36,5.34,0.3,96.98
1,2023-09-05 05:54:57,2023-09-05 06:42:57,1,3.71,-73.838808,40.783996,3,Y,-73.724031,40.501038,1,14.71,4.61,0.5,7.05,3.4,0.3,30.57
1,2023-10-06 04:50:09,2023-10-06 05:38:09,3,31.7,-73.733325,40.517889,3,Y,-73.765997,40.51435,1,44.4,2.59,0.5,8.92,9.33,0.3,66.04
1,2023-09-06 01:31:16,2023-09-06 02:19:16,6,31.45,-74.108373,40.732128,3,Y,-74.018822,40.574609,4,19.39,1.6,0.5,16.05,9.12,0.3,46.96
1,2023-05-24 08:36:12,2023-05-24 08:41:12,4,3.75,-73.850288,40.657587,1,Y,-73.706786,40.884082,4,28.11,4.13,0.5,18.56,0.73,0.3,52.33
1,2023-05-12 02:46:32,2023-05-12 03:14:32,1,22.1,-74.046189,40.513635,3,Y,-73.905555,40.587099,1,4.92,4.58,0.5,5.16,8.78,0.3,24.24
1,2023-07-27 07:42:01,2023-07-27 08:04:01,6,11.76,-74.292259,40.561247,5,Y,-74.047844,40.568146,3,83.75,4.75,0.5,12.51,7.72,0.3,109.53
2,2023-08-31 02:14:10,2023-08-31 02:33:10,1,22.77,-74.226435,40.694,6,N,-74.256738,40.857319,2,48.18,0.34,0.5,3.84,4.4,0.3,57.56
1,2023-03-01 10:58:22,2023-03-01 11:18:22,3,39.73,-74.091691,40.708843,4,Y,-74.160326,40.874737,4,64.33,2.69,0.5,14.66,9.04,0.3,91.52
2,2023-10-07 06:56:52,2023-10-07 07:46:52,4,29.62,-74.089185,40.565368,1,N,-74.119385,40.694093,3,22.91,3.23,0.5,8.1,9.02,0.3,44.06
1,2023-04-15 03:57:28,2023-04-15 04:12:28,2,1.92,-73.739216,40.528372,5,Y,-73.938836,40.832093,3,15.2,1.82,0.5,8.64,7.24,0.3,33.7
2,2023-03-21 09:29:10,2023-03-21 09:37:10,3,27.89,-74.059365,40.698508,4,N,-73.850256,40.856258,2,18.19,4.75,0.5,6.03,7.49,0.3,37.26
1,2023-02-13 08:48:52,2023-02-13 09:42:52,5,3.26,-74.253302,40.818892,4,Y,-74.103147,40.839845,4,57.86,0.08,0.5,3.38,8.73,0.3,70.85
1,2023-05-18 05:08:52,2023-05-18 05:42:52,5,44.77,-74.012105,40.581981,3,N,-73.819306,40.671537,1,22.4,0.15,0.5,18.28,5.49,0.3,47.12
1,2023-12-01 02:11:25,2023-12-01 02:44:25,5,25.17,-73.978645,40.667095,1,N,-73.778411,40.694591,3,66.86,3.5,0.5,4.79,7.7,0.3,83.65
2,2023-06-10 03:35:04,2023-06-10 03:40:04,6,42.51,-74.184215,40.556101,5,N,-74.031764,40.896669,2,46.37,4.55,0.5,14.81,8.67,0.3,75.2
1,2023-08-13 02:35:43,2023-08-13 03:24:43,3,46.88,-73.972886,40.552156,4,Y,-73.757223,40.691231,4,90.57,1.77,0.5,12.71,7.48,0.3,113.33
2,2023-04-11 19:11:31,2023-04-11 19:41:31,1,30.85,-74.023801,40.842076,2,Y,-73.978017,40.858409,4,91.06,3.54,0.5,11.58,8.51,0.3,115.49
1,2023-12-28 23:47:58,2023-12-29 00:26:58,5,45.65,-73.775669,40.897663,3,N,-73.84523,40.730566,3,98.4,3.77,0.5,7.86,6.92,0.3,117.75
1,2023-05-23 10:26:40,2023-05-23 11:19:40,1,38.72,-74.004491,40.538743,1,N,-73.899424,40.617316,2,99.24,3.43,0.5,0.68,4.24,0.3,108.39
2,2023-12-12 10:04:52,2023-12-12 10:20:52,3,41.2,-73.972452,40.659275,6,N,-73.926971,40.808367,4,20.91,3.18,0.5,18.16,4.06,0.3,47.11
2,2023-01-15 12:09:21,2023-01-15 12:30:21,4,21.14,-74.010712,40.887298,1,Y,-74.137188,40.809672,3,51.81,3.43,0.5,13.39,2.77,0.3,72.2
1,2023-08-28 15:21:19,2023-08-28 15:43:19,5,1.27,-73.984669,40.683359,1,N,-73.963572,40.775898,2,77.48,3.72,0.5,12.09,4.5,0.3,98.59
1,2023-07-10 09:34:02,2023-07-10 09:52:02,3,18.77,-73.763005,40.781774,4,Y,-74.233114,40.846914,1,34.47,3.06,0.5,16.2,5.55,0.3,60.08
2,2023-12-25 16:55:51,2023-12-25 17:32:51,5,23.27,-74.224844,40.597099,3,N,-73.844689,40.551065,1,74.68,3.04,0.5,8.25,4.86,0.3,91.63
1,2023-11-03 12:40:27,2023-11-03 12:46:27,1,14.34,-74.134863,40.673973,3,Y,-74.233075,40.8784,4,75.1,2.72,0.5,16.0,6.74,0.3,101.36
